1778367867.925557698,198.82
1778367868.102087151,175.17
1778367868.255861716,163.43
1778367868.417169475,144.87
1778367868.580647431,147.10
1778367868.738540818,148.01
1778367868.893150754,148.03
1778367869.046760697,148.01
1778367869.202548831,147.71
1778367869.362744095,145.44
1778367869.518817906,142.94
1778367869.675986927,142.22
1778367869.832739714,141.99
1778367869.999662857,141.96
1778367870.156155900,141.92
1778367870.323920523,139.62
1778367870.481407183,134.84
1778367870.641156143,130.11
1778367870.805151436,125.29
1778367870.962007154,120.47
1778367871.119760467,118.04
1778367871.279405471,115.44
1778367871.449754286,115.37
1778367871.619000550,115.27
1778367871.786250144,115.07
1778367871.942959963,114.84
1778367872.120861702,114.70
1778367872.277004219,114.54
1778367872.440090913,114.28
1778367872.610381075,114.14
1778367872.766566099,114.05
1778367872.917596204,114.03
1778367873.070747035,113.99
1778367873.227180882,113.92
1778367873.387315496,113.86
1778367873.555870909,113.78
1778367873.707282892,113.67
1778367873.860776802,113.58
1778367874.039976411,113.51
1778367874.192076379,113.50
1778367874.348536928,113.54
1778367874.507517780,113.57
1778367874.665076530,113.56
1778367874.818506373,113.57
1778367874.972545836,113.64
1778367875.126027036,113.68
1778367875.279334407,113.68
1778367875.435357764,113.70
1778367875.588857284,113.74
1778367875.747080140,113.84
1778367875.903628405,113.93
1778367876.055266280,113.99
1778367876.209073763,113.91
1778367876.363597650,113.88
1778367876.521462915,113.86
1778367876.685496134,113.83
1778367876.836878380,113.72
1778367876.989733603,113.71
1778367877.145638981,113.72
1778367877.296633692,113.76
1778367877.449299062,113.85
1778367877.604954066,113.90
1778367877.758099119,113.97
1778367877.913679588,114.07
1778367878.081948195,114.16
1778367878.243644567,114.17
1778367878.402370165,114.17
1778367878.564686182,114.05
1778367878.719792633,113.98
1778367878.873695864,113.95
1778367879.036408141,113.85
1778367879.191222164,113.81
1778367879.348727754,113.86
1778367879.512760947,113.92
1778367879.677320906,113.89
1778367879.841568872,113.89
1778367880.006134070,113.99
1778367880.161256523,113.95
1778367880.313453684,113.89
1778367880.466458516,113.88
1778367880.628573386,113.87
1778367880.782745490,113.94
1778367880.936060232,113.84
1778367881.085695570,113.91
1778367881.248456647,114.05
1778367881.405072050,114.05
1778367881.561236622,114.07
1778367881.714515535,114.15
1778367881.868212602,114.15
1778367882.028777500,114.17
1778367882.184826644,114.14
1778367882.340975543,114.20
1778367882.498230639,114.27
1778367882.659546948,114.25
1778367882.811724138,114.33
1778367882.974503230,114.34
1778367883.128372444,114.33
1778367883.296672427,114.29
1778367883.451109918,114.30
1778367883.601771207,114.36
1778367883.754929764,114.33
1778367883.909772131,114.37
1778367884.066283600,114.27
1778367884.224920891,114.17
1778367884.382501683,114.04
1778367884.542222932,113.95
1778367884.702906549,113.78
1778367884.860433039,113.68
1778367885.019673274,113.66
1778367885.192050154,113.71
1778367885.356195258,113.72
1778367885.510604210,113.73
1778367885.665417106,113.77
1778367885.820286387,113.82
1778367885.983519559,113.87
1778367886.156351434,113.87
1778367886.308144867,113.82
1778367886.461865779,113.82
1778367886.621307622,113.75
1778367886.771947195,113.55
1778367886.926283607,113.42
1778367887.077076113,113.34
1778367887.229640054,113.27
1778367887.383157676,113.21
1778367887.532981199,113.21
1778367887.686576311,113.24
1778367887.840179475,113.30
1778367887.992739393,113.34
1778367888.144054933,113.31
1778367888.295499108,113.29
1778367888.448549043,113.21
1778367888.604229891,113.18
1778367888.756441943,113.16
1778367888.908084481,113.15
1778367889.062211472,113.11
1778367889.216876093,113.04
1778367889.373152689,113.07
1778367889.525857090,113.04
1778367889.681323431,113.40
1778367889.834200696,113.34
1778367889.990700764,113.31
1778367890.142871864,113.30
1778367890.294408513,113.32
1778367890.444848325,113.30
1778367890.598272365,113.31
1778367890.757376762,112.95
1778367890.923685824,113.03
1778367891.079030763,113.01
1778367891.239210968,113.01
1778367891.394060310,113.01
1778367891.545634784,113.19
1778367891.699666613,113.15
1778367891.849863523,113.10
1778367892.003952782,112.99
1778367892.156716913,112.92
1778367892.312322575,112.91
1778367892.464974271,113.32
1778367892.619924776,121.90
1778367892.775496153,169.56
1778367892.939443342,218.98
1778367893.107405670,243.83
1778367893.260471194,293.82
1778367893.418368586,343.68
1778367893.574143232,368.71
1778367893.733950833,383.89
1778367893.894625943,389.39
1778367894.058998430,389.16
1778367894.219980753,390.56
1778367894.378672530,390.32
1778367894.540514536,390.50
1778367894.692699003,390.48
1778367894.851919516,389.73
1778367895.014248312,389.85
1778367898.697753107,389.17
1778367898.858034559,388.97
1778367899.014578910,388.89
1778367899.172890693,389.61
1778367899.336338879,388.77
1778367899.498617678,389.86
1778367899.656974110,388.44
1778367899.820317244,390.00
1778367899.977457741,390.33
1778367900.134733067,389.05
1778367900.294041227,390.02
1778367900.449043322,389.42
1778367900.610314691,389.22
1778367900.773893887,389.78
1778367900.931247877,370.27
1778367901.092121035,324.83
1778367901.245761855,302.41
1778367901.408326545,257.02
