1778367804.914401559,207.91
1778367805.159365305,162.13
1778367805.312983064,140.89
1778367805.464419484,141.42
1778367805.643846051,144.01
1778367805.809342850,146.31
1778367805.971538968,146.55
1778367806.124085327,146.46
1778367806.277253278,146.31
1778367806.440428917,145.69
1778367806.592458001,143.37
1778367806.746704337,141.08
1778367806.904948778,140.73
1778367807.060200483,140.71
1778367807.213548573,140.69
1778367807.366700276,140.69
1778367807.543418726,138.32
1778367807.699114481,133.40
1778367807.865067797,128.55
1778367808.018354654,123.71
1778367808.176635635,121.28
1778367808.339276106,116.39
1778367808.501487714,113.78
1778367808.658008799,113.76
1778367808.825525484,113.64
1778367808.982445974,113.57
1778367809.135771427,113.47
1778367809.291847941,113.42
1778367809.453483174,113.39
1778367809.614171885,113.38
1778367809.770098485,113.38
1778367809.924939102,113.43
1778367810.083299050,113.44
1778367810.241712641,113.42
1778367810.398121245,113.35
1778367810.555068343,113.28
1778367810.723290130,113.23
1778367810.880884727,113.19
1778367811.050723635,113.19
1778367811.211036076,113.18
1778367811.377521163,113.23
1778367811.531250149,113.33
1778367811.685250802,113.37
1778367811.838670896,113.38
1778367812.019362970,113.43
1778367812.177007552,113.47
1778367812.333186103,113.54
1778367812.485665242,113.59
1778367812.637762018,113.57
1778367812.791710838,113.64
1778367812.952029927,113.65
1778367813.105346180,113.63
1778367813.271413449,113.66
1778367813.428204932,113.61
1778367813.585052391,113.60
1778367813.748624465,113.59
1778367813.902385226,113.50
1778367814.056349379,113.46
1778367814.213758545,113.37
1778367814.376584165,113.38
1778367814.539267985,113.42
1778367814.696919246,114.10
1778367814.853304028,114.59
1778367815.007353434,114.62
1778367815.165238866,114.72
1778367815.321023663,114.73
1778367815.475404599,114.67
1778367815.634191938,114.40
1778367815.800882717,113.79
1778367815.960124379,113.64
1778367816.116945496,113.57
1778367816.272555539,113.56
1778367816.426074097,113.54
1778367816.579573069,113.48
1778367816.744247740,113.43
1778367816.898743428,113.37
1778367817.052263812,114.04
1778367817.210895098,114.07
1778367817.374249727,114.10
1778367817.528168048,114.13
1778367817.687372482,114.13
1778367817.845603933,114.18
1778367818.003079176,113.50
1778367818.153765020,113.44
1778367818.308202845,113.43
1778367818.462240340,113.43
1778367818.620060124,113.45
1778367818.772808792,113.50
1778367818.935396681,113.43
1778367819.088909019,113.41
1778367819.253886297,113.41
1778367819.410313949,113.40
1778367819.570339380,113.35
1778367819.726815944,113.36
1778367819.886892540,113.31
1778367820.044025230,113.33
1778367820.199860326,113.27
1778367820.358548705,113.18
1778367820.516502775,113.09
1778367820.679016528,113.03
1778367820.835342117,112.96
1778367821.008825606,112.94
1778367821.170009408,113.01
1778367821.323288533,113.11
1778367821.479442754,113.13
1778367821.633723993,113.14
1778367821.785489318,113.14
1778367821.937596189,113.12
1778367822.087535090,113.03
1778367822.244137353,112.92
1778367822.397637565,112.84
1778367822.555154949,112.78
1778367822.712173398,112.79
1778367822.865074042,112.80
1778367823.016799757,112.81
1778367823.171109745,113.18
1778367823.321749911,113.24
1778367827.058699514,113.20
1778367827.209948641,113.16
1778367827.365777888,113.11
1778367827.512306555,113.54
1778367827.673847363,113.94
1778367827.831151428,115.50
1778367827.988501808,139.16
1778367828.156994685,191.07
1778367828.309208243,216.55
1778367828.468390780,266.73
1778367828.632524958,317.23
1778367828.794419038,365.43
1778367828.948979668,392.21
1778367829.116578026,390.60
1778367829.275748337,390.82
1778367829.435314883,391.53
1778367829.592811136,390.85
1778367829.753177507,391.61
1778367829.913743331,391.84
1778367830.080057938,391.37
1778367830.242485759,392.37
1778367830.414138935,392.14
1778367830.598077720,391.42
1778367830.770326879,391.86
1778367830.950043327,391.04
1778367831.124377741,389.80
1778367831.300945837,390.79
1778367831.532014176,390.80
1778367831.693694929,390.62
1778367831.855761458,390.85
1778367832.013623155,390.98
1778367832.170240873,391.51
1778367832.331883360,389.08
1778367832.576848294,388.52
1778367832.877322043,388.66
1778367833.044586230,388.38
1778367833.246940205,387.86
1778367833.425863660,380.75
1778367833.578098840,335.29
1778367833.728602195,313.08
1778367833.876544730,222.31
