1778367947.288652497,248.37
1778367947.512963761,218.73
1778367947.667007843,204.01
1778367947.810750823,175.48
1778367947.969798624,148.22
1778367948.166737718,146.33
1778367948.331555931,146.22
1778367948.494503982,146.13
1778367948.662987451,145.80
1778367948.833840348,143.56
1778367948.995815526,142.34
1778367949.157198674,140.71
1778367949.325281064,140.68
1778367949.483760614,140.70
1778367949.646613978,140.68
1778367949.805217297,138.47
1778367949.964929849,133.82
1778367950.129229099,129.21
1778367950.294033090,124.64
1778367950.455375013,120.02
1778367950.615468952,117.69
1778367950.769278936,115.26
1778367950.937338937,115.30
1778367951.110357343,115.31
1778367951.269833594,115.25
1778367951.431934771,115.23
1778367951.587107337,115.24
1778367951.741777547,115.21
1778367951.893905749,115.08
1778367952.044594948,115.02
1778367952.197021091,114.97
1778367952.360397391,114.94
1778367952.522096054,114.86
1778367952.673265487,114.90
1778367952.830894470,114.96
1778367952.992800950,115.00
1778367953.150461262,114.95
1778367953.307451901,114.92
1778367953.463081636,114.90
1778367953.617512161,114.77
1778367953.771345729,114.72
1778367953.929950807,114.67
1778367954.085188168,114.68
1778367954.259664979,114.70
1778367954.418450704,114.73
1778367954.583975945,114.76
1778367954.742615458,114.88
1778367954.902200071,114.96
1778367955.080980484,115.02
1778367955.234847650,114.94
1778367955.391097510,114.85
1778367955.543191067,114.70
1778367955.698998386,114.48
1778367955.853185568,114.34
1778367956.009357101,114.23
1778367956.168682692,114.07
1778367956.332525937,113.99
1778367956.487609643,113.95
1778367956.639266339,113.89
1778367956.794103216,113.88
1778367956.953129486,113.88
1778367957.112894625,113.98
1778367957.271690951,113.97
1778367957.423945160,114.02
1778367957.577413298,114.04
1778367957.732526002,114.06
1778367957.887749545,114.40
1778367958.041134250,114.48
1778367958.195905408,114.51
1778367958.348437467,114.54
1778367958.510648073,114.59
1778367958.671679292,114.68
1778367958.828901168,114.33
1778367958.986276501,114.39
1778367959.143584412,114.57
1778367959.308195422,115.14
1778367959.469687183,115.81
1778367959.633901291,116.60
1778367959.804067736,117.47
1778367959.965832652,117.77
1778367960.124760705,118.50
1778367960.280220683,157.75
1778367960.520696225,189.48
1778367960.710152314,222.59
1778367960.924926221,269.96
1778367961.134300860,292.71
1778367961.339587562,293.25
1778367961.552431783,293.36
1778367961.737502777,292.72
1778367961.931094289,294.41
1778367962.122987952,296.88
1778367962.318491228,299.84
1778367962.543485885,300.50
1778367962.741668213,302.36
1778367962.951333972,302.75
1778367963.102929409,273.35
