1778367721.794930391,278.66
1778367722.020774088,232.79
1778367722.200982797,187.60
1778367722.395548642,143.51
1778367722.555431070,144.87
1778367722.712686518,146.26
1778367722.877995575,146.66
1778367723.033352150,146.90
1778367723.191033008,147.09
1778367723.350816081,145.80
1778367723.517935283,144.06
1778367723.674932769,143.42
1778367723.833935898,143.63
1778367723.995640271,143.71
1778367724.155454221,143.82
1778367724.314379863,143.89
1778367724.473210772,143.57
1778367724.634399182,143.37
1778367724.791307037,143.25
1778367724.967470646,143.45
1778367725.128755329,149.48
1778367725.292348858,192.61
1778367725.465865432,238.51
1778367725.635980734,284.55
1778367725.794055102,308.18
1778367725.959645395,353.63
1778367726.133011547,393.28
1778367726.290506513,396.44
1778367726.455176209,396.45
1778367726.637933651,396.02
1778367726.799089889,396.38
1778367726.970336068,396.72
1778367727.138089422,396.86
1778367727.302244427,396.67
1778367727.468288087,396.55
1778367727.636382636,396.49
1778367727.801478775,396.33
1778367727.962388846,395.38
1778367728.128677089,395.40
1778367728.292771360,395.09
1778367728.459637367,395.58
1778367728.631518619,396.52
1778367728.801634792,396.03
1778367728.966348632,397.33
1778367729.130858175,395.97
1778367729.299279892,395.95
1778367729.469675377,396.47
1778367729.644066356,395.50
1778367729.807152334,395.66
1778367729.973207738,394.68
1778367730.136927953,395.69
1778367730.296454608,395.39
1778367730.465768450,395.74
1778367730.629317100,396.52
1778367730.789815978,395.99
1778367730.947390407,396.41
1778367731.115873114,395.60
1778367731.283046678,396.29
1778367731.451870043,395.26
1778367731.613317704,395.09
1778367731.785636579,394.68
1778367731.950184495,394.91
1778367732.117533216,394.79
1778367732.283981289,394.19
1778367732.450714129,394.36
1778367732.617437073,394.66
1778367732.784186704,395.01
1778367732.945644275,394.62
1778367733.115217564,395.36
1778367733.279604614,394.53
1778367733.444045553,394.19
1778367733.614796278,373.01
