1778368053.576669944,237.46
1778368053.780198669,218.33
1778368053.934883584,180.38
1778368054.100605242,145.58
1778368054.267598050,147.79
1778368054.426903387,147.86
1778368054.589479971,147.85
1778368054.742359461,147.55
1778368054.899614583,147.04
1778368055.057719709,144.59
1778368055.217491538,142.20
1778368055.377330988,142.06
1778368055.534956307,142.05
1778368055.687893469,142.09
1778368055.840247329,142.08
1778368055.998079911,142.12
1778368056.155322966,137.32
1778368056.307645250,132.40
1778368056.467970161,129.98
1778368056.622473412,125.06
1778368056.774194634,120.17
1778368056.932815809,115.22
1778368057.089527408,115.12
1778368057.248167355,115.07
1778368057.404175121,114.95
1778368057.558708393,114.89
1778368057.714967844,114.85
1778368057.875153266,114.84
1778368058.073673087,115.00
1778368058.505999027,115.04
1778368058.658929456,115.00
1778368058.816793585,114.92
1778368058.976571105,114.73
1778368059.141494032,114.64
1778368059.296626191,114.62
1778368059.454717222,114.57
1778368059.616621793,114.57
1778368059.788006149,114.54
1778368059.940905877,114.57
1778368060.101469540,114.54
1778368060.254914547,114.48
1778368060.415961222,114.46
1778368060.570274690,114.46
1778368060.726575057,114.46
1778368060.884585402,114.49
1778368061.050311628,114.47
1778368061.208670264,114.47
1778368061.366398303,114.41
1778368061.527265278,114.69
1778368061.678585611,114.76
1778368061.830576046,114.93
1778368061.985028910,115.08
1778368062.135564321,115.13
1778368062.290379294,115.38
1778368062.445728668,115.34
1778368062.605583139,115.17
1778368062.757654548,115.09
1778368062.909215620,115.02
1778368063.067862456,115.00
1778368063.223780290,114.93
1778368063.405098087,114.93
1778368063.563999255,114.91
1778368063.726378504,114.88
1778368063.883665942,114.79
1778368064.033956561,114.71
1778368064.190007122,114.60
1778368064.344752813,114.52
1778368064.511701643,114.53
1778368064.664675353,114.53
1778368064.820293879,114.55
1778368064.980998691,114.53
1778368065.139807055,114.59
1778368065.293497190,114.56
1778368065.450168038,114.58
1778368065.600647962,114.50
1778368065.756120526,114.49
1778368065.924247842,114.51
1778368066.077230196,114.52
1778368066.233870670,114.51
1778368066.393608869,114.43
1778368066.553565865,114.47
1778368066.719516999,114.44
1778368066.875291335,114.41
1778368067.036168255,114.36
1778368067.192851117,114.32
1778368067.348865654,114.29
1778368067.507420326,114.27
1778368067.659601281,114.22
1778368067.813539586,114.17
1778368067.965572841,114.18
1778368068.120794987,114.24
1778368068.281021516,114.31
1778368068.441158520,114.33
1778368068.594680349,114.39
1778368068.748107949,114.50
1778368068.907875161,114.49
1778368069.065901039,114.51
1778368069.223548415,114.50
1778368069.376069499,114.46
1778368069.540662383,114.38
1778368069.694261187,114.32
1778368069.848234155,114.22
1778368070.002496556,114.16
1778368070.156168679,114.07
1778368070.316819221,114.03
1778368070.468497485,114.05
1778368070.621327919,114.10
1778368070.774292913,114.13
1778368070.928417283,114.13
1778368071.084794098,114.19
1778368071.242399715,114.26
1778368071.395745467,114.27
1778368071.551168206,114.34
1778368071.705739228,114.39
1778368071.864724040,114.49
1778368072.023431400,114.47
1778368072.177597386,114.48
1778368072.328670905,114.53
1778368072.483955407,114.56
1778368072.639646064,114.51
1778368072.793761894,114.49
1778368072.948320139,114.42
1778368073.109891167,114.41
1778368073.261815917,114.40
1778368073.416277497,114.27
1778368073.568577118,114.22
1778368073.720166416,114.16
1778368073.873350108,114.21
1778368074.025956358,114.25
1778368077.768430349,114.29
1778368077.919394069,114.28
1778368078.072753559,114.42
1778368078.228980820,114.51
1778368078.384966358,114.61
1778368078.537290351,114.56
1778368078.697312066,114.57
1778368078.850718184,114.57
1778368079.003885756,114.43
1778368079.157338906,114.31
1778368079.320401729,114.19
1778368079.474916686,114.18
1778368079.628967081,114.12
1778368079.789905848,114.12
1778368079.947003840,114.17
1778368080.107998781,114.19
1778368080.266759231,114.56
1778368080.420689665,114.51
1778368080.577117672,114.49
1778368080.732453255,114.48
1778368080.888276795,114.49
1778368081.040254213,114.52
1778368081.200735199,114.11
1778368081.351038355,114.19
1778368081.508063702,114.19
1778368081.662902131,114.25
1778368081.820265869,114.31
1778368081.982740781,114.54
1778368082.138508998,114.53
1778368082.293831762,114.45
1778368082.447118396,114.43
1778368082.604512729,114.42
1778368082.757088821,114.33
1778368082.912249497,114.61
1778368083.083197941,115.10
1778368083.234423164,149.57
1778368083.392384688,186.24
1778368083.560958762,229.28
1778368083.715494663,252.44
1778368083.865615859,295.67
1778368084.020458991,338.45
1778368084.173448129,348.18
1778368084.327478241,352.78
1778368084.487420915,353.13
1778368084.645001457,352.68
1778368084.800731107,354.36
1778368084.953130973,354.33
1778368085.112554033,354.75
1778368085.263984581,354.55
1778368085.423909576,354.81
1778368085.582461805,355.67
1778368085.735302143,356.11
1778368085.891245695,356.00
1778368086.047125231,354.90
1778368086.199306097,355.76
1778368086.351141365,356.77
1778368086.505293552,356.57
1778368086.663994782,355.66
1778368086.820684069,355.02
1778368086.973438249,354.10
1778368087.133095726,314.36
