1778368221.951647583,228.74
1778368222.082980693,206.85
1778368222.246847764,184.93
1778368222.400542689,163.91
1778368222.560871388,152.57
1778368222.747591538,144.07
1778368222.917035087,146.25
1778368223.071251122,146.40
1778368223.221747535,146.34
1778368223.373649316,146.28
1778368223.528958371,145.69
1778368223.680634917,143.26
1778368223.835903929,142.04
1778368223.989239492,140.82
1778368224.141665074,140.81
1778368224.309288458,140.78
1778368224.465465398,140.79
1778368224.618513263,138.57
1778368224.770094907,133.83
1778368224.921990877,129.01
1778368225.075575727,126.59
1778368225.235911428,121.80
1778368225.394030326,116.99
1778368225.549888868,114.48
1778368225.718789217,114.47
1778368225.878919527,114.46
1778368226.042328643,114.52
1778368226.199540725,114.51
1778368226.351864712,114.57
1778368226.505144907,114.61
1778368226.689108874,114.57
1778368226.842631322,114.51
1778368226.987575375,114.48
1778368227.142645990,114.44
1778368227.298548093,114.30
1778368227.451420950,114.21
1778368227.602614138,114.21
1778368227.755944995,114.27
1778368227.907643064,114.32
1778368228.065829971,114.32
1778368228.221781995,114.32
1778368228.377847639,114.34
1778368228.530429936,114.36
1778368228.687447092,114.37
1778368228.876670655,114.35
1778368229.022409832,114.39
1778368229.172348308,114.32
1778368229.321484807,114.30
1778368229.464540539,114.27
1778368229.616504523,114.18
1778368229.786556817,114.07
1778368229.939137831,114.02
1778368230.090943736,114.00
1778368230.242749520,114.02
1778368230.395308207,114.01
1778368230.546801057,114.02
1778368230.698491912,114.08
1778368230.849860154,114.15
1778368231.000216963,114.17
1778368231.155467407,114.24
1778368231.307149728,114.28
1778368231.463394688,114.28
1778368231.616767712,114.29
1778368231.770826022,114.22
1778368231.922778144,114.18
1778368232.072962610,114.12
1778368232.228260825,114.09
1778368232.381234289,114.11
1778368232.531559329,114.14
1778368232.707533205,114.21
1778368232.861202611,114.25
1778368233.015233118,114.29
1778368233.177819849,114.75
1778368233.356712766,114.73
1778368233.529680539,115.26
1778368233.705392064,116.30
1778368233.918063866,117.19
1778368234.148605760,118.06
1778368234.346205905,118.48
1778368234.521807439,118.83
1778368234.698162647,127.73
1778368234.883386924,152.37
1778368235.064200162,177.00
1778368235.290766785,203.51
1778368235.499577412,242.35
1778368235.722744565,261.10
1778368235.894976670,261.77
1778368236.097360053,264.66
1778368236.272546847,264.37
1778368236.460704921,265.68
1778368236.636802756,264.54
1778368236.816220260,264.60
1778368236.981698994,264.45
1778368237.177338584,264.62
1778368237.337111883,263.33
1778368237.502225718,262.92
1778368237.660027137,265.59
1778368237.832812218,264.86
1778368238.000518608,264.83
1778368238.171773689,265.87
1778368238.340377287,266.68
1778368238.509104609,267.06
1778368238.685281826,267.18
1778368238.870426509,262.49
1778368239.023102010,250.95
1778368239.172213561,227.50
