1778367834.215902199,178.23
1778367834.341982901,141.74
1778367834.576941236,142.07
1778367834.739168148,142.99
1778367834.897597485,144.14
1778367835.056504330,146.50
1778367835.205411076,147.13
1778367835.356663610,147.03
1778367835.510851989,146.92
1778367835.676998642,146.49
1778367835.831719068,144.88
1778367835.981851950,142.50
1778367836.135253890,141.85
1778367836.289126383,141.78
1778367836.442477251,141.77
1778367836.621503305,141.86
1778367836.798186149,139.57
1778367836.957256883,134.54
1778367837.130233024,132.10
1778367837.290177826,127.21
1778367837.439391485,122.22
1778367837.602035769,117.12
1778367837.757367865,114.57
1778367837.911854457,114.40
1778367838.064295222,114.38
1778367838.219122889,114.37
1778367838.374760983,114.41
1778367838.530149449,114.53
1778367838.683864484,114.61
1778367838.843382586,114.68
1778367839.002012475,114.75
1778367839.155411486,114.80
1778367839.309488420,114.77
1778367839.459360893,114.72
1778367839.615147720,114.75
1778367839.767022539,114.81
1778367839.927095321,114.84
1778367840.082316085,114.88
1778367840.231076598,114.90
1778367840.385769616,114.90
1778367840.539185189,114.89
1778367840.691213700,114.90
1778367840.847421279,114.87
1778367841.002319703,114.87
1778367841.157523205,114.91
1778367841.444020966,114.94
1778367841.598671844,114.96
1778367841.762541382,115.04
1778367841.919839675,115.06
1778367842.076535967,115.06
1778367842.231103737,115.04
1778367842.383043064,114.96
1778367842.538704625,114.96
1778367842.692417250,114.91
1778367842.847676830,114.85
1778367843.005427377,114.85
1778367843.162890918,114.93
1778367843.328200936,114.99
1778367843.487289449,114.95
1778367843.647525823,114.90
1778367843.805687478,114.88
1778367843.975291872,114.83
1778367844.130969136,114.72
1778367844.284231250,114.55
1778367844.431213642,114.53
1778367844.587642385,114.50
1778367844.744812130,114.49
1778367844.898422916,114.46
1778367845.052335288,114.43
1778367845.203821759,114.42
1778367845.355298030,114.37
1778367845.509784454,114.32
1778367845.666015510,114.29
1778367845.819586558,114.26
1778367845.974900405,114.31
1778367846.133116010,114.37
1778367846.304313295,114.47
1778367846.464776322,114.56
1778367846.634537580,114.63
1778367846.781046307,114.67
1778367846.927772311,114.61
1778367847.083702709,114.55
1778367847.238103395,114.46
1778367847.392851258,114.39
1778367847.545345891,114.25
1778367847.699402464,114.18
1778367847.853251427,114.14
1778367848.028452184,114.18
1778367848.196482774,114.15
1778367848.343008745,114.16
1778367848.496953540,114.20
1778367848.654495185,114.21
1778367848.811055064,114.18
1778367848.969985450,114.14
1778367849.125316575,114.18
1778367849.282700851,114.16
1778367849.436836929,114.17
1778367849.602812216,114.25
1778367849.759097777,114.31
1778367849.912953269,114.32
1778367850.093087011,114.33
1778367850.246216198,114.35
1778367850.402470363,114.30
1778367850.571782398,114.20
1778367850.734984069,114.14
1778367850.887457755,114.09
1778367851.043234150,114.04
1778367851.197494120,113.94
1778367851.350884699,113.90
1778367851.505032827,113.74
1778367851.659767945,113.68
1778367851.816989982,113.72
1778367851.969733317,113.74
1778367852.130429742,113.81
1778367852.298094331,113.81
1778367852.471967308,113.85
1778367852.630238030,113.85
1778367852.788656375,113.88
1778367852.970479592,113.87
1778367853.136656616,113.87
1778367853.295609716,113.98
1778367853.452368018,114.06
1778367853.614793505,114.07
1778367853.769155266,114.09
1778367853.938281050,114.05
1778367854.100084161,113.97
1778367854.257302517,113.90
1778367854.409390882,113.87
1778367854.570428503,114.73
1778367854.723469188,127.46
1778367854.888700310,145.06
1778367855.088714874,172.35
1778367855.285251183,202.30
1778367855.470061478,245.45
1778367855.706790716,262.32
1778367855.908163865,274.29
1778367856.111958441,274.10
1778367856.315617562,273.51
1778367856.499147401,272.06
1778367856.703373946,270.90
1778367856.916552646,271.43
1778367857.127389703,272.90
1778367857.318852748,272.66
1778367857.525462270,260.05
1778367857.674137455,236.61
